model,target,question_id,scope_id,kw_context,vl_propform,justify,k-shot,repeat_num,q_kw,q_vl,q_lf,expected,response
Qwen,A0,26,2,0,0,1,10,1,cancer,cancéreux,A_0,Oui,Oui
Qwen,A0,26,2,0,0,1,10,2,cancer,cancéreux,A_0,Oui,Oui
Qwen,A0,26,2,0,0,1,10,3,cancer,cancéreux,A_0,Oui,Oui
Qwen,A0,26,2,0,0,1,10,4,cancer,cancéreux,A_0,Oui,Oui
Qwen,A0,26,2,0,0,1,10,5,cancer,cancéreux,A_0,Oui,Oui
Qwen,A0,27,2,0,0,1,10,1,vilainement,vil,A_0,Oui,Non
Qwen,A0,27,2,0,0,1,10,2,vilainement,vil,A_0,Oui,Oui
Qwen,A0,27,2,0,0,1,10,3,vilainement,vil,A_0,Oui,Non
Qwen,A0,27,2,0,0,1,10,4,vilainement,vil,A_0,Oui,Non
Qwen,A0,27,2,0,0,1,10,5,vilainement,vil,A_0,Oui,Non
Qwen,A0,28,2,0,0,1,10,1,bronchite,bronchiteux,A_0,Oui,Non
Qwen,A0,28,2,0,0,1,10,2,bronchite,bronchiteux,A_0,Oui,Non
Qwen,A0,28,2,0,0,1,10,3,bronchite,bronchiteux,A_0,Oui,Non
Qwen,A0,28,2,0,0,1,10,4,bronchite,bronchiteux,A_0,Oui,Non
Qwen,A0,28,2,0,0,1,10,5,bronchite,bronchiteux,A_0,Oui,Non
Qwen,A0,29,2,0,0,1,10,1,mammifère,mammalien,A_0,Oui,Oui
Qwen,A0,29,2,0,0,1,10,2,mammifère,mammalien,A_0,Oui,Oui
Qwen,A0,29,2,0,0,1,10,3,mammifère,mammalien,A_0,Oui,Oui
Qwen,A0,29,2,0,0,1,10,4,mammifère,mammalien,A_0,Oui,Oui
Qwen,A0,29,2,0,0,1,10,5,mammifère,mammalien,A_0,Oui,Oui
Qwen,A0,30,2,0,0,1,10,1,athlétisme,athlétique,A_0,Oui,Oui
Qwen,A0,30,2,0,0,1,10,2,athlétisme,athlétique,A_0,Oui,Oui
Qwen,A0,30,2,0,0,1,10,3,athlétisme,athlétique,A_0,Oui,Oui
Qwen,A0,30,2,0,0,1,10,4,athlétisme,athlétique,A_0,Oui,Oui
Qwen,A0,30,2,0,0,1,10,5,athlétisme,athlétique,A_0,Oui,Oui
Qwen,A0,31,2,0,0,1,10,1,composer,composer,Result_2,Non,Non
Qwen,A0,31,2,0,0,1,10,2,composer,composer,Result_2,Non,Non
Qwen,A0,31,2,0,0,1,10,3,composer,composer,Result_2,Non,Non
Qwen,A0,31,2,0,0,1,10,4,composer,composer,Result_2,Non,Non
Qwen,A0,31,2,0,0,1,10,5,composer,composer,Result_2,Non,Non
Qwen,A0,32,2,0,0,1,10,1,posséder,appartenir,Conv_21,Non,Non
Qwen,A0,32,2,0,0,1,10,2,posséder,appartenir,Conv_21,Non,Non
Qwen,A0,32,2,0,0,1,10,3,posséder,appartenir,Conv_21,Non,Non
Qwen,A0,32,2,0,0,1,10,4,posséder,appartenir,Conv_21,Non,Non
Qwen,A0,32,2,0,0,1,10,5,posséder,appartenir,Conv_21,Non,Non
Qwen,A0,33,2,0,0,1,10,1,respect,respectueusement,Adv_0,Non,Non
Qwen,A0,33,2,0,0,1,10,2,respect,respectueusement,Adv_0,Non,Non
Qwen,A0,33,2,0,0,1,10,3,respect,respectueusement,Adv_0,Non,Non
Qwen,A0,33,2,0,0,1,10,4,respect,respectueusement,Adv_0,Non,Non
Qwen,A0,33,2,0,0,1,10,5,respect,respectueusement,Adv_0,Non,Non
Qwen,A0,34,2,0,0,1,10,1,étudiant,estudiantin,Syn,Non,Oui
Qwen,A0,34,2,0,0,1,10,2,étudiant,estudiantin,Syn,Non,Oui
Qwen,A0,34,2,0,0,1,10,3,étudiant,estudiantin,Syn,Non,Oui
Qwen,A0,34,2,0,0,1,10,4,étudiant,estudiantin,Syn,Non,Oui
Qwen,A0,34,2,0,0,1,10,5,étudiant,estudiantin,Syn,Non,Oui
Qwen,A0,35,2,0,0,1,10,1,établir,établissement,S_0,Non,Non
Qwen,A0,35,2,0,0,1,10,2,établir,établissement,S_0,Non,Non
Qwen,A0,35,2,0,0,1,10,3,établir,établissement,S_0,Non,Non
Qwen,A0,35,2,0,0,1,10,4,établir,établissement,S_0,Non,Non
Qwen,A0,35,2,0,0,1,10,5,établir,établissement,S_0,Non,Non
Qwen,A0,36,2,0,0,1,10,1,pertinent,pertinemment,Adv_0,Non,Non
Qwen,A0,36,2,0,0,1,10,2,pertinent,pertinemment,Adv_0,Non,Non
Qwen,A0,36,2,0,0,1,10,3,pertinent,pertinemment,Adv_0,Non,Non
Qwen,A0,36,2,0,0,1,10,4,pertinent,pertinemment,Adv_0,Non,Non
Qwen,A0,36,2,0,0,1,10,5,pertinent,pertinemment,Adv_0,Non,Non
Qwen,A0,37,2,0,0,1,10,1,brûlure,brûlé,A_2,Non,Non
Qwen,A0,37,2,0,0,1,10,2,brûlure,brûlé,A_2,Non,Non
Qwen,A0,37,2,0,0,1,10,3,brûlure,brûlé,A_2,Non,Non
Qwen,A0,37,2,0,0,1,10,4,brûlure,brûlé,A_2,Non,Non
Qwen,A0,37,2,0,0,1,10,5,brûlure,brûlé,A_2,Non,Non
Qwen,A0,38,2,0,0,1,10,1,jeu de mots,blagueur,Qual_1,Non,Non
Qwen,A0,38,2,0,0,1,10,2,jeu de mots,blagueur,Qual_1,Non,Non
Qwen,A0,38,2,0,0,1,10,3,jeu de mots,blagueur,Qual_1,Non,Non
Qwen,A0,38,2,0,0,1,10,4,jeu de mots,blagueur,Qual_1,Non,Non
Qwen,A0,38,2,0,0,1,10,5,jeu de mots,blagueur,Qual_1,Non,Non
Qwen,A0,39,2,0,0,1,10,1,temps,temporellement,Adv_0,Non,Non
Qwen,A0,39,2,0,0,1,10,2,temps,temporellement,Adv_0,Non,Non
Qwen,A0,39,2,0,0,1,10,3,temps,temporellement,Adv_0,Non,Non
Qwen,A0,39,2,0,0,1,10,4,temps,temporellement,Adv_0,Non,Non
Qwen,A0,39,2,0,0,1,10,5,temps,temporellement,Adv_0,Non,Non
Qwen,A0,40,2,0,0,1,10,1,enculer les mouches,exigeant,Qual_1,Non,Non
Qwen,A0,40,2,0,0,1,10,2,enculer les mouches,exigeant,Qual_1,Non,Non
Qwen,A0,40,2,0,0,1,10,3,enculer les mouches,exigeant,Qual_1,Non,Non
Qwen,A0,40,2,0,0,1,10,4,enculer les mouches,exigeant,Qual_1,Non,Non
Qwen,A0,40,2,0,0,1,10,5,enculer les mouches,exigeant,Qual_1,Non,Non
Qwen,A_dériv_ajout_de_sens,1,1,0,0,1,10,1,essoufflé,essoufflant,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,1,1,0,0,1,10,2,essoufflé,essoufflant,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,1,1,0,0,1,10,3,essoufflé,essoufflant,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,1,1,0,0,1,10,4,essoufflé,essoufflant,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,1,1,0,0,1,10,5,essoufflé,essoufflant,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,2,1,0,0,1,10,1,menotte,menotté,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,2,1,0,0,1,10,2,menotte,menotté,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,2,1,0,0,1,10,3,menotte,menotté,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,2,1,0,0,1,10,4,menotte,menotté,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,2,1,0,0,1,10,5,menotte,menotté,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,3,1,0,0,1,10,1,étouffer,étouffé,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,3,1,0,0,1,10,2,étouffer,étouffé,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,3,1,0,0,1,10,3,étouffer,étouffé,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,3,1,0,0,1,10,4,étouffer,étouffé,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,3,1,0,0,1,10,5,étouffer,étouffé,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,4,1,0,0,1,10,1,hésiter,hésitant,A_1,Oui,Oui
Qwen,A_dériv_ajout_de_sens,4,1,0,0,1,10,2,hésiter,hésitant,A_1,Oui,Oui
Qwen,A_dériv_ajout_de_sens,4,1,0,0,1,10,3,hésiter,hésitant,A_1,Oui,Oui
Qwen,A_dériv_ajout_de_sens,4,1,0,0,1,10,4,hésiter,hésitant,A_1,Oui,Oui
Qwen,A_dériv_ajout_de_sens,4,1,0,0,1,10,5,hésiter,hésitant,A_1,Oui,Oui
Qwen,A_dériv_ajout_de_sens,5,1,0,0,1,10,1,inventer,inventif,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,5,1,0,0,1,10,2,inventer,inventif,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,5,1,0,0,1,10,3,inventer,inventif,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,5,1,0,0,1,10,4,inventer,inventif,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,5,1,0,0,1,10,5,inventer,inventif,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,6,1,0,0,1,10,1,bronchite,bronchiteux,A_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,6,1,0,0,1,10,2,bronchite,bronchiteux,A_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,6,1,0,0,1,10,3,bronchite,bronchiteux,A_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,6,1,0,0,1,10,4,bronchite,bronchiteux,A_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,6,1,0,0,1,10,5,bronchite,bronchiteux,A_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,7,1,0,0,1,10,1,pâle,émotif,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,7,1,0,0,1,10,2,pâle,émotif,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,7,1,0,0,1,10,3,pâle,émotif,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,7,1,0,0,1,10,4,pâle,émotif,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,7,1,0,0,1,10,5,pâle,émotif,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,8,1,0,0,1,10,1,illustrer,illustré,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,8,1,0,0,1,10,2,illustrer,illustré,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,8,1,0,0,1,10,3,illustrer,illustré,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,8,1,0,0,1,10,4,illustrer,illustré,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,8,1,0,0,1,10,5,illustrer,illustré,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,9,1,0,0,1,10,1,rudoyer,coléreux,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,9,1,0,0,1,10,2,rudoyer,coléreux,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,9,1,0,0,1,10,3,rudoyer,coléreux,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,9,1,0,0,1,10,4,rudoyer,coléreux,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,9,1,0,0,1,10,5,rudoyer,coléreux,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,10,1,0,0,1,10,1,chipoter,chipoteur,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,10,1,0,0,1,10,2,chipoter,chipoteur,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,10,1,0,0,1,10,3,chipoter,chipoteur,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,10,1,0,0,1,10,4,chipoter,chipoteur,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,10,1,0,0,1,10,5,chipoter,chipoteur,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,11,1,0,0,1,10,1,pertinemment,pertinent,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,11,1,0,0,1,10,2,pertinemment,pertinent,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,11,1,0,0,1,10,3,pertinemment,pertinent,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,11,1,0,0,1,10,4,pertinemment,pertinent,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,11,1,0,0,1,10,5,pertinemment,pertinent,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,12,1,0,0,1,10,1,insulter,insultant,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,12,1,0,0,1,10,2,insulter,insultant,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,12,1,0,0,1,10,3,insulter,insultant,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,12,1,0,0,1,10,4,insulter,insultant,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,12,1,0,0,1,10,5,insulter,insultant,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,13,1,0,0,1,10,1,dîner,dînatoire,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,13,1,0,0,1,10,2,dîner,dînatoire,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,13,1,0,0,1,10,3,dîner,dînatoire,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,13,1,0,0,1,10,4,dîner,dînatoire,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,13,1,0,0,1,10,5,dîner,dînatoire,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,14,1,0,0,1,10,1,virus,viral,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,14,1,0,0,1,10,2,virus,viral,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,14,1,0,0,1,10,3,virus,viral,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,14,1,0,0,1,10,4,virus,viral,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,14,1,0,0,1,10,5,virus,viral,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,15,1,0,0,1,10,1,adversaire,adverse,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,15,1,0,0,1,10,2,adversaire,adverse,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,15,1,0,0,1,10,3,adversaire,adverse,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,15,1,0,0,1,10,4,adversaire,adverse,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,15,1,0,0,1,10,5,adversaire,adverse,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,16,1,0,0,1,10,1,écologie,écologique,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,16,1,0,0,1,10,2,écologie,écologique,A_0,Non,Oui
Qwen,A_dériv_ajout_de_sens,16,1,0,0,1,10,3,écologie,écologique,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,16,1,0,0,1,10,4,écologie,écologique,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,16,1,0,0,1,10,5,écologie,écologique,A_0,Non,Oui
Qwen,A_dériv_ajout_de_sens,17,1,0,0,1,10,1,amour,amoureux,A_0,Non,Oui
Qwen,A_dériv_ajout_de_sens,17,1,0,0,1,10,2,amour,amoureux,A_0,Non,Oui
Qwen,A_dériv_ajout_de_sens,17,1,0,0,1,10,3,amour,amoureux,A_0,Non,Oui
Qwen,A_dériv_ajout_de_sens,17,1,0,0,1,10,4,amour,amoureux,A_0,Non,Oui
Qwen,A_dériv_ajout_de_sens,17,1,0,0,1,10,5,amour,amoureux,A_0,Non,Oui
Qwen,A_dériv_ajout_de_sens,18,1,0,0,1,10,1,infiniment,infini,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,18,1,0,0,1,10,2,infiniment,infini,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,18,1,0,0,1,10,3,infiniment,infini,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,18,1,0,0,1,10,4,infiniment,infini,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,18,1,0,0,1,10,5,infiniment,infini,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,19,1,0,0,1,10,1,tactique,tactique,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,19,1,0,0,1,10,2,tactique,tactique,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,19,1,0,0,1,10,3,tactique,tactique,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,19,1,0,0,1,10,4,tactique,tactique,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,19,1,0,0,1,10,5,tactique,tactique,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,20,1,0,0,1,10,1,prochainement,prochain,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,20,1,0,0,1,10,2,prochainement,prochain,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,20,1,0,0,1,10,3,prochainement,prochain,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,20,1,0,0,1,10,4,prochainement,prochain,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,20,1,0,0,1,10,5,prochainement,prochain,A_0,Non,Non
Qwen,A_dériv_ajout_de_sens,21,2,0,0,1,10,1,essoufflé,essoufflant,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,21,2,0,0,1,10,2,essoufflé,essoufflant,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,21,2,0,0,1,10,3,essoufflé,essoufflant,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,21,2,0,0,1,10,4,essoufflé,essoufflant,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,21,2,0,0,1,10,5,essoufflé,essoufflant,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,22,2,0,0,1,10,1,menotte,menotté,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,22,2,0,0,1,10,2,menotte,menotté,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,22,2,0,0,1,10,3,menotte,menotté,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,22,2,0,0,1,10,4,menotte,menotté,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,22,2,0,0,1,10,5,menotte,menotté,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,23,2,0,0,1,10,1,étouffer,étouffé,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,23,2,0,0,1,10,2,étouffer,étouffé,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,23,2,0,0,1,10,3,étouffer,étouffé,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,23,2,0,0,1,10,4,étouffer,étouffé,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,23,2,0,0,1,10,5,étouffer,étouffé,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,24,2,0,0,1,10,1,hésiter,hésitant,A_1,Oui,Oui
Qwen,A_dériv_ajout_de_sens,24,2,0,0,1,10,2,hésiter,hésitant,A_1,Oui,Oui
Qwen,A_dériv_ajout_de_sens,24,2,0,0,1,10,3,hésiter,hésitant,A_1,Oui,Oui
Qwen,A_dériv_ajout_de_sens,24,2,0,0,1,10,4,hésiter,hésitant,A_1,Oui,Oui
Qwen,A_dériv_ajout_de_sens,24,2,0,0,1,10,5,hésiter,hésitant,A_1,Oui,Oui
Qwen,A_dériv_ajout_de_sens,25,2,0,0,1,10,1,inventer,inventif,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,25,2,0,0,1,10,2,inventer,inventif,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,25,2,0,0,1,10,3,inventer,inventif,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,25,2,0,0,1,10,4,inventer,inventif,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,25,2,0,0,1,10,5,inventer,inventif,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,26,2,0,0,1,10,1,bronchite,bronchiteux,A_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,26,2,0,0,1,10,2,bronchite,bronchiteux,A_1,Oui,Oui
Qwen,A_dériv_ajout_de_sens,26,2,0,0,1,10,3,bronchite,bronchiteux,A_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,26,2,0,0,1,10,4,bronchite,bronchiteux,A_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,26,2,0,0,1,10,5,bronchite,bronchiteux,A_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,27,2,0,0,1,10,1,pâle,émotif,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,27,2,0,0,1,10,2,pâle,émotif,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,27,2,0,0,1,10,3,pâle,émotif,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,27,2,0,0,1,10,4,pâle,émotif,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,27,2,0,0,1,10,5,pâle,émotif,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,28,2,0,0,1,10,1,illustrer,illustré,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,28,2,0,0,1,10,2,illustrer,illustré,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,28,2,0,0,1,10,3,illustrer,illustré,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,28,2,0,0,1,10,4,illustrer,illustré,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,28,2,0,0,1,10,5,illustrer,illustré,A_2,Oui,Non
Qwen,A_dériv_ajout_de_sens,29,2,0,0,1,10,1,rudoyer,coléreux,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,29,2,0,0,1,10,2,rudoyer,coléreux,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,29,2,0,0,1,10,3,rudoyer,coléreux,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,29,2,0,0,1,10,4,rudoyer,coléreux,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,29,2,0,0,1,10,5,rudoyer,coléreux,Qual_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,30,2,0,0,1,10,1,chipoter,chipoteur,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,30,2,0,0,1,10,2,chipoter,chipoteur,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,30,2,0,0,1,10,3,chipoter,chipoteur,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,30,2,0,0,1,10,4,chipoter,chipoteur,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,30,2,0,0,1,10,5,chipoter,chipoteur,Able_1,Oui,Non
Qwen,A_dériv_ajout_de_sens,31,2,0,0,1,10,1,clouer le bec,se taire,Result_2,Non,Non
Qwen,A_dériv_ajout_de_sens,31,2,0,0,1,10,2,clouer le bec,se taire,Result_2,Non,Non
Qwen,A_dériv_ajout_de_sens,31,2,0,0,1,10,3,clouer le bec,se taire,Result_2,Non,Non
Qwen,A_dériv_ajout_de_sens,31,2,0,0,1,10,4,clouer le bec,se taire,Result_2,Non,Non
Qwen,A_dériv_ajout_de_sens,31,2,0,0,1,10,5,clouer le bec,se taire,Result_2,Non,Non
Qwen,A_dériv_ajout_de_sens,32,2,0,0,1,10,1,bouche bée,être,Pred,Non,Non
Qwen,A_dériv_ajout_de_sens,32,2,0,0,1,10,2,bouche bée,être,Pred,Non,Non
Qwen,A_dériv_ajout_de_sens,32,2,0,0,1,10,3,bouche bée,être,Pred,Non,Non
Qwen,A_dériv_ajout_de_sens,32,2,0,0,1,10,4,bouche bée,être,Pred,Non,Non
Qwen,A_dériv_ajout_de_sens,32,2,0,0,1,10,5,bouche bée,être,Pred,Non,Non
Qwen,A_dériv_ajout_de_sens,33,2,0,0,1,10,1,rallonger,rallongement,S_0,Non,Non
Qwen,A_dériv_ajout_de_sens,33,2,0,0,1,10,2,rallonger,rallongement,S_0,Non,Non
Qwen,A_dériv_ajout_de_sens,33,2,0,0,1,10,3,rallonger,rallongement,S_0,Non,Non
Qwen,A_dériv_ajout_de_sens,33,2,0,0,1,10,4,rallonger,rallongement,S_0,Non,Non
Qwen,A_dériv_ajout_de_sens,33,2,0,0,1,10,5,rallonger,rallongement,S_0,Non,Non
Qwen,A_dériv_ajout_de_sens,34,2,0,0,1,10,1,hypocrisie,avec hypocrisie,Adv_1,Non,Non
Qwen,A_dériv_ajout_de_sens,34,2,0,0,1,10,2,hypocrisie,avec hypocrisie,Adv_1,Non,Non
Qwen,A_dériv_ajout_de_sens,34,2,0,0,1,10,3,hypocrisie,avec hypocrisie,Adv_1,Non,Non
Qwen,A_dériv_ajout_de_sens,34,2,0,0,1,10,4,hypocrisie,avec hypocrisie,Adv_1,Non,Non
Qwen,A_dériv_ajout_de_sens,34,2,0,0,1,10,5,hypocrisie,avec hypocrisie,Adv_1,Non,Non
Qwen,A_dériv_ajout_de_sens,35,2,0,0,1,10,1,aspirer,aspirer,Conv_32,Non,Non
Qwen,A_dériv_ajout_de_sens,35,2,0,0,1,10,2,aspirer,aspirer,Conv_32,Non,Non
Qwen,A_dériv_ajout_de_sens,35,2,0,0,1,10,3,aspirer,aspirer,Conv_32,Non,Non
Qwen,A_dériv_ajout_de_sens,35,2,0,0,1,10,4,aspirer,aspirer,Conv_32,Non,Non
Qwen,A_dériv_ajout_de_sens,35,2,0,0,1,10,5,aspirer,aspirer,Conv_32,Non,Non
Qwen,A_dériv_ajout_de_sens,36,2,0,0,1,10,1,se désespérer,désespérer,Conv_21,Non,Non
Qwen,A_dériv_ajout_de_sens,36,2,0,0,1,10,2,se désespérer,désespérer,Conv_21,Non,Non
Qwen,A_dériv_ajout_de_sens,36,2,0,0,1,10,3,se désespérer,désespérer,Conv_21,Non,Non
Qwen,A_dériv_ajout_de_sens,36,2,0,0,1,10,4,se désespérer,désespérer,Conv_21,Non,Non
Qwen,A_dériv_ajout_de_sens,36,2,0,0,1,10,5,se désespérer,désespérer,Conv_21,Non,Non
Qwen,A_dériv_ajout_de_sens,37,2,0,0,1,10,1,ski,ski,S_instr,Non,Non
Qwen,A_dériv_ajout_de_sens,37,2,0,0,1,10,2,ski,ski,S_instr,Non,Non
Qwen,A_dériv_ajout_de_sens,37,2,0,0,1,10,3,ski,ski,S_instr,Non,Non
Qwen,A_dériv_ajout_de_sens,37,2,0,0,1,10,4,ski,ski,S_instr,Non,Non
Qwen,A_dériv_ajout_de_sens,37,2,0,0,1,10,5,ski,ski,S_instr,Non,Non
Qwen,A_dériv_ajout_de_sens,38,2,0,0,1,10,1,obligatoire,obligatoirement,Adv_0,Non,Non
Qwen,A_dériv_ajout_de_sens,38,2,0,0,1,10,2,obligatoire,obligatoirement,Adv_0,Non,Non
Qwen,A_dériv_ajout_de_sens,38,2,0,0,1,10,3,obligatoire,obligatoirement,Adv_0,Non,Non
Qwen,A_dériv_ajout_de_sens,38,2,0,0,1,10,4,obligatoire,obligatoirement,Adv_0,Non,Non
Qwen,A_dériv_ajout_de_sens,38,2,0,0,1,10,5,obligatoire,obligatoirement,Adv_0,Non,Non
Qwen,A_dériv_ajout_de_sens,39,2,0,0,1,10,1,absolu,absolument,Adv_0,Non,Non
Qwen,A_dériv_ajout_de_sens,39,2,0,0,1,10,2,absolu,absolument,Adv_0,Non,Non
Qwen,A_dériv_ajout_de_sens,39,2,0,0,1,10,3,absolu,absolument,Adv_0,Non,Non
Qwen,A_dériv_ajout_de_sens,39,2,0,0,1,10,4,absolu,absolument,Adv_0,Non,Non
